NumberofPlayers,DateTime,WheelResult,MultiplierResult,Totalwinnings,Totalwinners,Firstwinner,Secondwinner,Thirdwinner,Fourthwinner,Fifthwinner
9806.0,2024-12-18T03:32:23.591Z,"""1""",1.0,18749.0,2219.0,15609.61,448.79,133.17,112.2,57.17
10589.0,2024-12-18T03:34:02.968Z,"""CrazyBonus""",32.0,89937.0,4958.0,10146.25,3293.07,1690.34,1050,980.48
10589.0,2024-12-18T03:34:47.793Z,"""2""",20.0,41195.0,3099.0,1749.38,1680.0,1435.22,837.13,708.05
10640.0,2024-12-18T03:35:31.360Z,"""2""",2.0,6838.0,3624.0,336.59,240.0,201.31,199.75,150
10680.0,2024-12-18T03:36:18.189Z,"""2""",2.0,6193.0,3653.0,240.0,121.07,103.02,96.85,76.33
11185.0,2024-12-18T03:37:02.908Z,"""10""",10.0,25384.0,3955.0,1315.5,880.0,621.25,549.32,493.67
11438.0,2024-12-18T03:37:47.262Z,"""1""",1.0,4195.0,2934.0,133.94,130.61,94.99,89.29,57.4
11564.0,2024-12-18T03:38:32.591Z,"""1""",5.0,12754.0,3056.0,405.75,360.55,336.59,240,224.78
11627.0,2024-12-18T03:40:00.830Z,"""Pachinko""",5.0,18708.0,6424.0,484.27,399.5,300,240.19,240
11690.0,2024-12-18T03:40:42.324Z,"""1""",1.0,3578.0,3089.0,224.4,135.25,80.71,57.17,50
11690.0,2024-12-18T03:42:50.753Z,"""10""",10.0,18585.0,3332.0,504.76,444.3,388.28,360.28,330
11690.0,2024-12-18T03:43:34.366Z,"""2""",2.0,6330.0,3511.0,336.59,204.08,79.66,76.54,76.2
10553.0,2024-12-18T03:44:20.738Z,"""1""",1.0,5422.0,2738.0,952.84,268.67,229.78,224.4,87.7
10470.0,2024-12-18T03:45:08.125Z,"""1""",1.0,4104.0,2673.0,268.67,224.4,80.71,74.05,59.13
10119.0,2024-12-18T03:45:52.573Z,"""1""",1.0,3690.0,2546.0,448.79,69.56,53.03,52.96,50.8
10119.0,2024-12-18T03:46:38.181Z,"""1""",1.0,3498.0,2418.0,448.79,54.42,42.55,41.46,40
10229.0,2024-12-18T03:48:08.574Z,"""Pachinko""",15.0,33382.0,4537.0,729.0,645.7,640,389.55,387.42
10284.0,2024-12-18T03:48:56.575Z,"""2""",2.0,5840.0,2974.0,403.01,96.85,83.52,75,71.46
10339.0,2024-12-18T03:49:38.480Z,"""10""",10.0,18606.0,3229.0,1155.57,1096.25,388.28,262.03,221.96
10201.0,2024-12-18T03:50:24.853Z,"""1""",1.0,3993.0,2483.0,448.79,253.99,112.2,82.2,57.17
10132.0,2024-12-18T03:51:10.370Z,"""2""",2.0,5932.0,3046.0,403.01,163.26,79.9,75,74.13
10098.0,2024-12-18T03:53:16.889Z,"""10""",10.0,17268.0,2976.0,1096.25,839.24,598.62,271.8,257.56
10080.0,2024-12-18T03:54:01.110Z,"""2""",2.0,5869.0,2935.0,409.75,403.01,163.26,90,80.78
10063.0,2024-12-18T03:54:43.678Z,"""1""",1.0,3796.0,2316.0,139.13,132.58,114.02,66.97,63.78
10181.0,2024-12-18T03:55:27.258Z,"""1""",1.0,3080.0,2334.0,66.29,57.17,56.07,48,47.84
10181.0,2024-12-18T03:56:12.127Z,"""10""",10.0,16326.0,2709.0,1140.1,729.17,641.77,524.06,310.62
10101.0,2024-12-18T03:57:52.511Z,"""CashHunt""",19.0,51903.0,4872.0,5580.44,1530.0,1369.02,1234.17,619.35
11524.0,2024-12-18T03:59:36.641Z,"""CrazyBonus""",33.0,75160.0,5280.0,2685.38,2429.75,1785,1238.7,971.9
11751.0,2024-12-18T04:00:24.092Z,"""5""",5.0,12082.0,4016.0,813.22,285.85,202.84,200.91,198.86
11751.0,2024-12-18T04:01:09.110Z,"""2""",2.0,7197.0,3920.0,351.22,306.15,225,142.93,84
11948.0,2024-12-18T04:03:30.884Z,"""1""",1.0,4645.0,3144.0,161.42,159.45,113.05,95.28,76
12047.0,2024-12-18T04:04:09.707Z,"""1""",1.0,4411.0,3267.0,95.28,94.0,71.91,63.78,57.17
12096.0,2024-12-18T04:04:53.264Z,"""2""",2.0,9741.0,3956.0,1143.41,571.71,468.29,244.89,174
12146.0,2024-12-18T04:05:33.941Z,"""1""",1.0,4812.0,2903.0,1143.41,95.28,57.17,50,50
12146.0,2024-12-18T04:06:17.715Z,"""2""",2.0,9345.0,3845.0,1429.26,1143.41,142.93,114,104.34
11940.0,2024-12-18T04:07:04.464Z,"""1""",1.0,4174.0,2995.0,224.4,190.57,57.17,57.17,53.19
11838.0,2024-12-18T04:07:45.999Z,"""5""",15.0,59736.0,3947.0,30490.98,872.0,762.27,540.91,381.14
11735.0,2024-12-18T04:08:49.733Z,"""CoinFlip""",12.0,39678.0,6112.0,5073.12,650.0,619.35,619.35,458.32
11735.0,2024-12-18T04:09:27.517Z,"""10""",10.0,35809.0,4708.0,6288.76,4292.64,877,643.9,524.06
12555.0,2024-12-18T04:10:52.813Z,"""Pachinko""",35.0,122607.0,6796.0,14048.65,6860.47,1800,1558.07,1193.18
13127.0,2024-12-18T04:11:32.001Z,"""5""",5.0,24457.0,5114.0,5145.35,4682.88,478.36,468.29,266.35
13042.0,2024-12-18T04:12:11.284Z,"""2""",2.0,15593.0,4828.0,5717.06,468.29,387.08,165,138.83
13000.0,2024-12-18T04:12:50.168Z,"""1""",1.0,10851.0,3539.0,5717.06,268.0,112.2,95.28,89.29
12978.0,2024-12-18T04:14:12.005Z,"""2""",2.0,13886.0,4407.0,5717.06,468.29,191.86,137.21,117.81
12968.0,2024-12-18T04:15:37.610Z,"""5""",5.0,24535.0,4863.0,11434.12,478.36,374.63,200.91,127.07
12962.0,2024-12-18T04:16:20.650Z,"""5""",5.0,13413.0,4915.0,478.36,351.22,163.26,142.49,134.64
12960.0,2024-12-18T04:17:01.901Z,"""2""",4.0,13569.0,4388.0,780.48,325.37,280.49,228.68,166.46
12957.0,2024-12-18T04:17:44.460Z,"""5""",5.0,12712.0,4560.0,574.03,561.95,484.27,142.93,142.49
12957.0,2024-12-18T04:18:29.380Z,"""1""",1.0,15115.0,3136.0,9528.43,794.69,269.72,223.22,152.45
12831.0,2024-12-18T04:20:11.857Z,"""CrazyBonus""",38.0,142831.0,6634.0,19902.26,12148.75,4859.5,4859.5,2550
13263.0,2024-12-18T04:21:00.988Z,"""1""",1.0,5191.0,3305.0,269.72,224.4,224.4,223.22,190.57
13196.0,2024-12-18T04:21:42.150Z,"""10""",10.0,49852.0,4817.0,20962.55,1315.5,1048.13,900.95,479.59
13196.0,2024-12-18T04:22:20.058Z,"""2""",2.0,15005.0,4574.0,5717.06,468.29,285.85,175.61,136.69
12981.0,2024-12-18T04:23:01.665Z,"""1""",2.0,16302.0,3061.0,8575.59,1162.96,598.04,285.85,275.06
13030.0,2024-12-18T04:24:09.708Z,"""CoinFlip""",15.0,63555.0,6605.0,15245.49,3049.1,1143.41,800,762.27
13242.0,2024-12-18T04:24:53.976Z,"""1""",1.0,13772.0,3354.0,7622.75,775.31,472.21,439.13,327.01
13242.0,2024-12-18T04:26:36.598Z,"""CashHunt""",95.0,325960.0,7077.0,24297.5,12005.82,6300,6002.91,5670
13242.0,2024-12-18T04:27:15.964Z,"""1""",1.0,10781.0,3379.0,5717.06,381.14,351.22,190.57,149.56
13242.0,2024-12-18T04:27:56.629Z,"""10""",10.0,41497.0,5059.0,10481.27,1315.5,1310.16,1048.13,666.11
13672.0,2024-12-18T04:28:39.617Z,"""10""",10.0,32207.0,5110.0,2096.25,1315.5,1048.13,666.11,488.99
13887.0,2024-12-18T04:29:18.272Z,"""2""",2.0,22520.0,5028.0,11434.12,410.06,242.14,159.8,142.93
14102.0,2024-12-18T04:30:01.434Z,"""1""",1.0,14493.0,3571.0,9528.43,402.09,190.57,143.67,109.27
14102.0,2024-12-18T04:30:41.203Z,"""2""",2.0,9706.0,4604.0,285.85,242.14,201.91,154.83,142.93
13861.0,2024-12-18T04:31:24.340Z,"""1""",1.0,5182.0,3377.0,402.09,190.57,190.57,109.27,100.98
13740.0,2024-12-18T04:32:04.113Z,"""1""",1.0,4588.0,3137.0,402.09,190.57,190.57,109.27,81.63
13620.0,2024-12-18T04:32:45.531Z,"""1""",1.0,4751.0,3137.0,403.14,190.57,81.63,80.43,72.93
12655.0,2024-12-18T04:33:27.254Z,"""1""",1.0,5124.0,3122.0,405.23,326.52,190.57,80.43,72.93
12484.0,2024-12-18T04:34:12.843Z,"""2""",2.0,20010.0,4176.0,11434.12,285.85,142.93,123.39,120
12398.0,2024-12-18T04:34:54.580Z,"""5""",5.0,31824.0,4371.0,17151.18,1143.41,717.54,343.02,227.61
12313.0,2024-12-18T04:35:36.878Z,"""2""",2.0,21307.0,3951.0,11434.12,1143.41,380.98,285.85,168.26
12313.0,2024-12-18T04:37:00.683Z,"""CoinFlip""",25.0,100083.0,6265.0,24773.92,2477.39,1744.66,1731.18,1300
12313.0,2024-12-18T04:37:37.498Z,"""2""",2.0,11842.0,4328.0,1429.26,1143.41,399.5,199.75,190.69
12313.0,2024-12-18T04:38:21.514Z,"""1""",2.0,8433.0,3171.0,609.42,571.71,420.07,242.14,175.61
12899.0,2024-12-18T04:39:07.308Z,"""5""",5.0,32388.0,4562.0,17151.18,1143.41,484.27,399.5,300
13287.0,2024-12-18T04:39:52.198Z,"""2""",2.0,11260.0,4557.0,1143.41,399.5,290.74,285.85,249.69
13247.0,2024-12-18T04:40:57.670Z,"""CoinFlip""",10.0,43316.0,6465.0,10481.27,1048.13,1048.13,729.75,550
13247.0,2024-12-18T04:41:43.439Z,"""5""",5.0,16074.0,5075.0,1143.41,717.54,399.5,299.63,285.85
13662.0,2024-12-18T04:42:26.049Z,"""10""",10.0,35496.0,5975.0,1534.74,1048.13,732.42,732.42,488.99
13476.0,2024-12-18T04:43:04.305Z,"""2""",2.0,13898.0,4930.0,1429.26,1143.41,581.48,399.5,285.85
13382.0,2024-12-18T04:43:46.903Z,"""5""",5.0,16437.0,5225.0,1143.41,717.54,407.49,399.5,285.85
13336.0,2024-12-18T04:44:29.225Z,"""1""",3.0,33249.0,3554.0,19056.86,1905.69,980.51,832.78,364.5
13289.0,2024-12-18T04:45:15.477Z,"""2""",2.0,10078.0,4444.0,1143.41,232.37,201.96,172.34,165
13247.0,2024-12-18T04:45:58.415Z,"""10""",10.0,29153.0,4931.0,1710.14,703.48,617.09,524.06,488.99
13226.0,2024-12-18T04:48:48.409Z,"""10""",10.0,30763.0,4932.0,1710.14,752.85,573.63,545.6,447.02
13205.0,2024-12-18T04:49:32.289Z,"""1""",1.0,6045.0,3279.0,544.2,490.25,397.73,140,132.58
13205.0,2024-12-18T04:50:16.370Z,"""2""",40.0,312158.0,4284.0,156266.28,15626.63,11156.17,4462.47,3312.07
12914.0,2024-12-18T04:51:00.461Z,"""1""",1.0,4511.0,3154.0,490.25,398.64,140,100.24,80.71
12624.0,2024-12-18T04:51:46.580Z,"""2""",2.0,10363.0,4185.0,1143.41,370.25,354.15,344.67,326.52
12624.0,2024-12-18T04:52:28.677Z,"""1""",1.0,4564.0,3262.0,490.25,199.32,140,66.29,64.57
12704.0,2024-12-18T04:53:14.158Z,"""5""",5.0,14794.0,4583.0,1143.41,514.54,302.93,200.91,198.86
12744.0,2024-12-18T04:53:52.421Z,"""1""",1.0,4274.0,3183.0,490.25,140.0,80.71,66.29,57.17
12764.0,2024-12-18T04:54:36.706Z,"""5""",5.0,14822.0,4510.0,1143.41,383.72,285.85,200.91,198.86
12774.0,2024-12-18T04:55:19.291Z,"""5""",5.0,14119.0,4390.0,1143.41,468.29,285.85,242.14,201.96
12784.0,2024-12-18T04:56:02.177Z,"""2""",2.0,10707.0,4545.0,1143.41,468.29,285.85,244.89,210
13336.0,2024-12-18T04:58:11.980Z,"""1""",1.0,7351.0,3298.0,1795.16,1191.05,516.41,279.04,61.26
13612.0,2024-12-18T04:58:53.222Z,"""5""",5.0,16160.0,4483.0,1143.41,571.71,351.22,338.99,336.59
13750.0,2024-12-18T04:59:38.480Z,"""2""",10.0,39046.0,4541.0,4192.51,1545.35,1310.16,815.6,740.5
13820.0,2024-12-18T05:00:18.598Z,"""1""",1.0,4544.0,3388.0,544.2,285.85,133.17,100,79.73
13889.0,2024-12-18T05:02:15.299Z,"""Pachinko""",15.0,48498.0,5999.0,3049.1,1598.02,1143.41,800,624.38
14337.0,2024-12-18T05:03:55.394Z,"""Pachinko""",20.0,63618.0,6323.0,4001.94,1398.26,1050,819.5,700.34
14534.0,2024-12-18T05:04:34.320Z,"""2""",2.0,12451.0,5389.0,1143.41,599.26,500.24,468.29,292.68
14731.0,2024-12-18T05:05:16.196Z,"""1""",1.0,6064.0,3882.0,857.56,398.64,161.42,156.1,146.48
14731.0,2024-12-18T05:06:00.695Z,"""1""",1.0,5182.0,3608.0,1000.49,134.64,99.88,95.28,64.57
13993.0,2024-12-18T05:07:39.596Z,"""CashHunt""",19.0,65507.0,7020.0,3049.1,1943.8,1685.78,995.11,849.9
13993.0,2024-12-18T05:08:59.870Z,"""1""",1.0,6096.0,3632.0,762.27,669.72,381.14,96.85,93.22
13993.0,2024-12-18T05:09:42.911Z,"""1""",1.0,5518.0,3460.0,669.72,524.06,381.14,112.2,80
13993.0,2024-12-18T05:10:23.168Z,"""5""",5.0,37493.0,4583.0,17151.18,5593.06,1143.41,401.83,370.25
13580.0,2024-12-18T05:11:01.969Z,"""1""",1.0,14231.0,2995.0,9528.43,571.71,535.77,112.2,106.53
13245.0,2024-12-18T05:11:41.847Z,"""1""",1.0,15276.0,3159.0,9528.43,571.71,544.2,536.03,224.4
13245.0,2024-12-18T05:12:21.159Z,"""2""",2.0,27422.0,3902.0,11434.12,5593.06,1143.41,816.31,428.78
12965.0,2024-12-18T05:13:04.379Z,"""10""",10.0,64174.0,4017.0,20962.55,15380.91,2993.12,940.37,738.13
12685.0,2024-12-18T05:13:47.860Z,"""2""",2.0,26114.0,3891.0,11434.12,5593.06,1143.41,242.14,240
12685.0,2024-12-18T05:14:30.761Z,"""2""",2.0,14541.0,3767.0,5593.06,1143.41,330,252.44,228.68
12610.0,2024-12-18T05:15:16.009Z,"""1""",1.0,16055.0,2887.0,9528.43,1795.16,669.72,157.34,132.58
12536.0,2024-12-18T05:15:54.105Z,"""1""",3.0,10346.0,2845.0,1339.96,564.77,312.19,285.85,242.14
12213.0,2024-12-18T05:16:40.091Z,"""5""",5.0,37839.0,3922.0,17151.18,6392.06,1143.41,504.89,484.27
12213.0,2024-12-18T05:17:42.805Z,"""CoinFlip""",5.0,23677.0,5490.0,5717.06,847.16,423.58,402.61,330
12388.0,2024-12-18T05:18:26.902Z,"""1""",1.0,4660.0,2818.0,669.98,381.14,282.39,181.67,66.58
12475.0,2024-12-18T05:19:49.860Z,"""2""",2.0,27070.0,3839.0,11434.12,6392.06,1143.41,428.78,363.21
12518.0,2024-12-18T05:20:31.892Z,"""5""",5.0,25520.0,3955.0,6392.06,5717.06,1143.41,599.14,571.71
12562.0,2024-12-18T05:21:58.918Z,"""Pachinko""",10.0,46256.0,6135.0,5859.39,5240.64,2096.25,1553.12,1048.13
13432.0,2024-12-18T05:22:43.846Z,"""1""",1.0,5988.0,3194.0,762.27,669.98,304.78,161.42,157.44
13432.0,2024-12-18T05:23:25.443Z,"""2""",2.0,28671.0,4312.0,11434.12,6392.06,1143.41,803.66,744.53
12951.0,2024-12-18T05:24:07.751Z,"""1""",1.0,22106.0,2956.0,15609.61,762.27,705.96,535.77,364.5
12750.0,2024-12-18T05:25:13.377Z,"""CoinFlip""",7.0,29586.0,5262.0,7622.75,1129.54,992.71,762.27,571.71
13830.0,2024-12-18T05:26:45.352Z,"""Pachinko""",7.0,34862.0,6099.0,5326.72,3811.37,1524.55,1129.54,992.71
13830.0,2024-12-18T05:27:24.673Z,"""2""",2.0,24582.0,4754.0,12784.13,1143.41,930.67,487.02,285.85
13718.0,2024-12-18T05:28:06.190Z,"""5""",5.0,28717.0,4704.0,12784.13,1143.41,1116.8,401.83,336.59
13863.0,2024-12-18T05:28:46.764Z,"""1""",1.0,15184.0,3099.0,9528.43,630.63,536.03,213.51,190.57
13863.0,2024-12-18T05:30:10.305Z,"""1""",1.0,4551.0,2907.0,536.03,190.57,148.11,130.61,121.11
13863.0,2024-12-18T05:30:54.003Z,"""2""",4.0,15864.0,3559.0,2382.11,1905.69,476.18,363.33,238.21
11904.0,2024-12-18T05:32:31.581Z,"""CashHunt""",19.0,70651.0,5355.0,12386.96,9719.0,2965.05,1387.72,786.1
12282.0,2024-12-18T05:33:10.674Z,"""10""",10.0,21377.0,4052.0,2491.99,524.06,337.38,335.38,262.03
12659.0,2024-12-18T05:34:18.632Z,"""CoinFlip""",5.0,19462.0,5585.0,5717.06,847.16,211.79,201.92,193.71
14484.0,2024-12-18T05:36:06.624Z,"""CashHunt""",473.0,1550492.0,5872.0,119581.82,68297.53,48858.09,47832.73,35745.91
14484.0,2024-12-18T05:36:49.330Z,"""10""",10.0,21355.0,3811.0,681.28,524.06,524.06,429.26,333.23
13982.0,2024-12-18T05:37:32.813Z,"""1""",1.0,7089.0,3153.0,1795.16,538.13,266.89,181.67,95.28
13732.0,2024-12-18T05:38:12.525Z,"""1""",1.0,5675.0,3255.0,538.13,448.79,181.67,160.13,78.54
13606.0,2024-12-18T05:38:55.399Z,"""5""",5.0,14112.0,4369.0,408.15,401.83,363.33,285.85,285.85
13481.0,2024-12-18T05:39:38.857Z,"""1""",1.0,5190.0,2929.0,538.13,320.26,302.78,100.98,95.28
13481.0,2024-12-18T05:41:54.352Z,"""Pachinko""",20.0,78452.0,6332.0,10004.85,2965.05,2965.05,1639.01,1000.49
13481.0,2024-12-18T05:42:34.404Z,"""10""",10.0,26820.0,4902.0,836.93,786.1,524.06,370.25,333.06
14351.0,2024-12-18T05:43:13.103Z,"""2""",2.0,9709.0,4598.0,363.33,290.56,151.47,142.93,100.98
14351.0,2024-12-18T05:43:52.067Z,"""1""",1.0,5914.0,3710.0,538.65,320.26,242.22,100.98,95.28
14566.0,2024-12-18T05:44:34.490Z,"""1""",4.0,14631.0,3741.0,828.6,800.66,272.1,252.44,249.69
14266.0,2024-12-18T05:45:14.424Z,"""10""",10.0,47538.0,4850.0,20962.55,1048.13,936.09,666.11,555.38
14720.0,2024-12-18T05:46:02.239Z,"""10""",10.0,26824.0,4960.0,1717.06,1048.13,385,370.25,333.06
15252.0,2024-12-18T05:47:17.209Z,"""CoinFlip""",8.0,40136.0,7672.0,8575.59,1588.42,1270.73,450,428.78
15252.0,2024-12-18T05:47:57.653Z,"""1""",15.0,50902.0,4208.0,2562.11,2097.05,1937.78,842.47,816.4
16047.0,2024-12-18T05:48:42.252Z,"""2""",2.0,22056.0,5710.0,11434.12,363.33,191.47,164.02,157.96
15782.0,2024-12-18T05:49:25.256Z,"""1""",1.0,6681.0,4512.0,528.45,320.26,242.22,145.28,105.31
15058.0,2024-12-18T05:50:04.982Z,"""1""",1.0,6276.0,4453.0,320.26,268.15,242.22,112.2,108.84
14696.0,2024-12-18T05:51:49.912Z,"""2""",2.0,9360.0,5149.0,363.33,255.3,195.22,163.26,157.96
14515.0,2024-12-18T05:53:39.084Z,"""1""",1.0,8254.0,4120.0,897.58,854.04,583.43,536.56,242.22
14424.0,2024-12-18T05:54:19.094Z,"""1""",1.0,7507.0,3890.0,1166.85,427.02,282.39,267.89,136.05
14379.0,2024-12-18T05:55:04.006Z,"""5""",5.0,14411.0,4453.0,847.16,478.36,428.78,299.63,276.01
14334.0,2024-12-18T05:55:47.797Z,"""2""",20.0,58217.0,4366.0,2965.05,1437.25,1398.84,1398.26,1105.75
14089.0,2024-12-18T05:56:31.679Z,"""2""",2.0,9321.0,4590.0,857.12,423.58,272.5,218.79,199.75
14089.0,2024-12-18T05:57:10.098Z,"""10""",10.0,30125.0,4999.0,1048.13,1048.13,880.73,877,836.93
14491.0,2024-12-18T05:58:45.241Z,"""CashHunt""",19.0,77792.0,7171.0,3671.01,3096.74,2477.39,2033.04,2029.25
14893.0,2024-12-18T05:59:25.826Z,"""1""",10.0,38663.0,4627.0,2700.89,2489.2,999.17,643.9,579.2
14893.0,2024-12-18T06:00:08.534Z,"""2""",2.0,9944.0,5622.0,525.68,272.5,249.69,185.13,163.26
15791.0,2024-12-18T06:01:36.874Z,"""Pachinko""",35.0,157340.0,8305.0,6353.67,5082.93,3430.24,3430.24,3430.24
15791.0,2024-12-18T06:02:19.310Z,"""5""",5.0,17671.0,6627.0,571.71,451.03,299.63,285.85,171.51
16039.0,2024-12-18T06:04:23.910Z,"""5""",5.0,17499.0,6134.0,571.71,336.59,326.52,285.85,269.27
16163.0,2024-12-18T06:05:01.451Z,"""1""",1.0,5715.0,4580.0,536.03,117.07,105.31,95.28,56.1
16287.0,2024-12-18T06:06:34.703Z,"""CashHunt""",19.0,76591.0,9019.0,4588.76,3671.01,2477.39,844.63,729.28
16287.0,2024-12-18T06:07:15.279Z,"""1""",1.0,6454.0,4994.0,536.56,190.57,105.31,95.28,65.4
16230.0,2024-12-18T06:08:49.287Z,"""CashHunt""",19.0,69128.0,8184.0,3671.01,2477.39,1941.4,1513.92,844.63
16469.0,2024-12-18T06:09:29.812Z,"""1""",3.0,14625.0,5137.0,1073.12,564.77,322.85,272.1,224.4
16588.0,2024-12-18T06:10:13.737Z,"""1""",1.0,6690.0,5088.0,535.77,282.39,161.42,105.31,95.28
16708.0,2024-12-18T06:10:56.489Z,"""2""",2.0,11506.0,6121.0,285.71,235.61,169.2,163.26,157.96
16467.0,2024-12-18T06:11:35.340Z,"""10""",40.0,121464.0,6540.0,2442.66,1953.33,1953.33,1599.99,1494.45
16467.0,2024-12-18T06:12:14.722Z,"""1""",1.0,5917.0,4713.0,537.08,190.57,186.25,105.31,95.28
16028.0,2024-12-18T06:12:54.603Z,"""1""",1.0,6267.0,4843.0,537.08,105.31,95.28,82.01,65.4
15808.0,2024-12-18T06:15:07.152Z,"""1""",1.0,6484.0,4536.0,535.77,105.31,100.24,78.54,65.4
15698.0,2024-12-18T06:15:51.465Z,"""5""",5.0,29758.0,5807.0,12643.79,437.57,336.59,290.56,285.85
15589.0,2024-12-18T06:16:33.971Z,"""2""",2.0,10418.0,5354.0,420.74,290.56,179.39,157.96,151.39
15589.0,2024-12-18T06:17:16.177Z,"""1""",1.0,7284.0,4068.0,854.04,536.03,448.79,224.4,161.42
16147.0,2024-12-18T06:17:59.233Z,"""1""",1.0,6644.0,4080.0,854.04,536.03,112.2,83.03,79.73
15678.0,2024-12-18T06:18:39.268Z,"""5""",5.0,13198.0,4952.0,310.94,285.85,273.37,255.3,180
15208.0,2024-12-18T06:19:22.018Z,"""1""",1.0,22392.0,3684.0,15609.61,1067.55,536.03,167.43,112.2
15208.0,2024-12-18T06:19:59.561Z,"""5""",15.0,109791.0,4772.0,74926.15,765.38,729,448.79,426.14
14623.0,2024-12-18T06:20:42.249Z,"""5""",15.0,106558.0,4863.0,74926.15,701.6,446.47,381.14,338.86
15560.0,2024-12-18T06:22:29.897Z,"""CashHunt""",57.0,300383.0,7441.0,118633.07,8016.71,5700,5471.21,4344.96
16498.0,2024-12-18T06:25:37.917Z,"""2""",2.0,29513.0,6047.0,18731.54,193.71,191.64,175.13,142.93
16498.0,2024-12-18T06:26:21.670Z,"""1""",1.0,24461.0,5150.0,15609.61,536.03,312.19,225.99,177.46
16402.0,2024-12-18T06:27:02.588Z,"""1""",1.0,9692.0,5030.0,2341.44,536.03,133.17,112.2,95.28
16402.0,2024-12-18T06:27:46.098Z,"""2""",2.0,11928.0,5520.0,2282.91,369.72,252.44,142.49,121.07
16174.0,2024-12-18T06:28:28.331Z,"""1""",1.0,6058.0,4509.0,536.03,140.0,133.17,60.56,52.65
16060.0,2024-12-18T06:29:13.001Z,"""10""",10.0,32785.0,6125.0,1926.44,920.85,660,488.31,388.28
16002.0,2024-12-18T06:29:53.191Z,"""10""",10.0,28570.0,6086.0,388.28,385.0,278.32,275.23,264
15945.0,2024-12-18T06:31:24.095Z,"""Pachinko""",10.0,42667.0,8844.0,1941.4,1717.06,770,576.47,524.06
16685.0,2024-12-18T06:32:07.548Z,"""2""",2.0,9622.0,5952.0,142.93,107.71,99.88,84.15,77.9
15992.0,2024-12-18T06:33:43.879Z,"""CashHunt""",19.0,80035.0,8821.0,9365.77,2477.39,1941.4,1238.7,1048.13
16829.0,2024-12-18T06:34:29.102Z,"""10""",10.0,32272.0,6862.0,1048.13,524.06,388.28,341.25,306.95
16829.0,2024-12-18T06:35:53.810Z,"""1""",1.0,7931.0,5434.0,536.56,161.42,133.17,112.2,110
16829.0,2024-12-18T06:36:38.049Z,"""1""",1.0,8195.0,5168.0,536.56,448.79,133.17,124.09,100.93
16829.0,2024-12-18T06:37:17.840Z,"""2""",2.0,11808.0,5774.0,486.48,363.33,336.59,242.14,199.75
17328.0,2024-12-18T06:38:55.384Z,"""Pachinko""",60.0,237765.0,8898.0,10765.94,5812.34,4620.18,3693.9,2906.17
17328.0,2024-12-18T06:39:40.010Z,"""2""",2.0,29723.0,5961.0,18731.54,486.48,199.75,186.13,181.6
16963.0,2024-12-18T06:40:20.275Z,"""1""",1.0,22240.0,4802.0,15609.61,536.03,133.17,112.2,103.65
16963.0,2024-12-18T06:41:04.440Z,"""2""",2.0,29000.0,5712.0,18731.54,204.75,199.75,124.68,121.07
16864.0,2024-12-18T06:41:44.754Z,"""5""",5.0,48354.0,6841.0,28097.31,571.71,399.5,384,242.14
16765.0,2024-12-18T06:42:27.072Z,"""1""",1.0,22511.0,4716.0,15609.61,624.38,536.03,133.17,94.99
16765.0,2024-12-18T06:42:26.658Z,"""1""",1.0,22511.0,4716.0,15609.61,624.38,536.03,133.17,94.99
16975.0,2024-12-18T06:43:56.323Z,"""Pachinko""",10.0,53923.0,9503.0,8585.29,1941.4,1048.13,1048.13,524.06
17606.0,2024-12-18T06:45:06.890Z,"""CoinFlip""",5.0,27299.0,9241.0,4682.88,1058.94,571.71,457.36,299.63
17606.0,2024-12-18T06:46:35.148Z,"""1""",1.0,6510.0,4878.0,571.09,140.0,133.17,89.76,67.32
17606.0,2024-12-18T06:47:16.764Z,"""1""",1.0,21960.0,4724.0,15609.61,497.05,312.19,133.17,89.76
16329.0,2024-12-18T06:48:26.216Z,"""CoinFlip""",8.0,39505.0,7770.0,7024.33,2809.73,1588.42,857.56,749.07
16329.0,2024-12-18T06:49:06.745Z,"""1""",1.0,21245.0,4404.0,15609.61,536.03,312.19,112.2,100.93
16485.0,2024-12-18T06:49:48.970Z,"""1""",1.0,21715.0,4521.0,15609.61,312.19,268.67,159.45,111.62
16485.0,2024-12-18T06:50:31.089Z,"""1""",2.0,31867.0,4170.0,23414.42,468.29,272.77,272.5,134.64
16207.0,2024-12-18T06:51:14.881Z,"""5""",5.0,16105.0,5445.0,956.72,571.71,478.36,334.48,302.93
15518.0,2024-12-18T06:52:27.975Z,"""CoinFlip""",4.0,19842.0,7341.0,3902.4,882.45,476.42,398.64,334.86
15692.0,2024-12-18T06:54:09.928Z,"""CrazyBonus""",30.0,125602.0,8368.0,19902.26,3600.41,2823.85,1574.45,1275.63
16541.0,2024-12-18T06:54:59.042Z,"""1""",1.0,24574.0,4464.0,15609.61,3265.22,242.22,181.85,112.2
16305.0,2024-12-18T06:55:44.538Z,"""1""",1.0,6947.0,4740.0,381.14,334.86,181.85,181.67,113.32
16187.0,2024-12-18T06:58:05.232Z,"""CashHunt""",19.0,84314.0,8343.0,12386.96,5250.85,1941.4,1574.45,1410.56
16128.0,2024-12-18T06:58:43.575Z,"""1""",1.0,6507.0,4402.0,335.64,302.78,181.85,159.45,159.45
16069.0,2024-12-18T06:59:22.019Z,"""1""",1.0,6944.0,4641.0,336.17,242.22,181.85,159.45,159.45
